tconst,genres,numvotes,averagerating,start_year,runtime_minutes,Adult,Sport,Sci-Fi,Fantasy,News,Western,Thriller,Family,Game-Show,Mystery,Music,Reality-TV,Animation,Drama,Adventure,Romance,History,Horror,War,Short,Biography,Documentary,Crime,Musical,Comedy,Action,release_date,movie,production_budget,domestic_gross,worldwide_gross,year,month,roi
tt6559390,['Drama'],873,6.4,2018,144.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012-08-24,the apparition,17000000.0,"$4,936,819",10637281.0,2012,8,-37.42775882352941
tt1436562,"['Adventure', 'Animation', 'Comedy']",191621,6.9,2011,96.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,2011-04-15,rio,90000000.0,"$143,619,809",487519809.0,2011,4,441.6886766666667
tt2614250,['Documentary'],14,8.3,2012,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2011-04-15,rio,90000000.0,"$143,619,809",487519809.0,2011,4,441.6886766666667
tt5734820,['Drama'],7,2.6,2017,87.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011-04-15,rio,90000000.0,"$143,619,809",487519809.0,2011,4,441.6886766666667
tt1438176,"['Comedy', 'Horror']",94555,6.4,2011,106.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2011-08-19,fright night,30000000.0,"$18,298,649",40520649.0,2011,8,35.06883
tt1438254,"['Drama', 'Fantasy', 'Romance']",55016,6.5,2010,99.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2010-07-30,charlie st. cloud,44000000.0,"$31,206,263",48478084.0,2010,7,10.177463636363635
tt1440129,"['Action', 'Adventure', 'Sci-Fi']",225342,5.8,2012,131.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2012-05-18,battleship,220000000.0,"$65,233,400",313477717.0,2012,5,42.48987136363636
tt1440161,"['Comedy', 'Drama', 'Fantasy']",26441,6.3,2011,106.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2012-05-04,a little bit of heaven,12500000.0,"$10,011",1100287.0,2012,5,-91.197704
tt1440292,"['Comedy', 'Drama', 'Romance']",79810,7.3,2010,97.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2011-06-03,submarine,1900000.0,"$467,602",4581937.0,2011,6,141.15457894736844
tt1440728,"['Crime', 'Drama', 'Thriller']",86863,6.3,2010,105.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2010-09-01,the american,20000000.0,"$35,606,376",67950723.0,2010,9,239.753615
tt1441326,"['Drama', 'Mystery', 'Thriller']",45873,6.9,2011,102.0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011-10-21,martha marcy may marlene,1000000.0,"$2,981,038",5438911.0,2011,10,443.8911
tt1441395,"['Drama', 'Horror', 'Sci-Fi']",113196,6.3,2013,108.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2014-04-04,under the skin,13300000.0,"$2,614,251",7229933.0,2014,4,-45.639601503759394
tt1441951,"['Comedy', 'Drama']",17979,6.8,2012,94.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2013-01-11,quartet,11000000.0,"$18,388,357",56178935.0,2013,1,410.7175909090909
tt1441953,"['Biography', 'Drama', 'History']",23632,7.3,2014,129.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2015-06-05,testament of youth,10000000.0,"$1,822,250",6646669.0,2015,6,-33.53331
tt1446192,"['Action', 'Adventure', 'Animation']",145281,7.3,2012,97.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,2012-11-21,rise of the guardians,145000000.0,"$103,412,758",306900902.0,2012,11,111.65579448275862
tt1446714,"['Adventure', 'Mystery', 'Sci-Fi']",538720,7.0,2012,124.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2012-06-08,prometheus,125000000.0,"$126,477,084",402448265.0,2012,6,221.95861200000002
tt1447793,"['Comedy', 'Romance']",5461,5.8,2010,84.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2010-05-01,my girlfriend's boyfriend,1400000.0,$0,0.0,2010,5,-100.0
tt1448755,"['Action', 'Crime', 'Thriller']",117711,6.5,2011,116.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2011-09-23,killer elite,70000000.0,"$25,124,986",65409046.0,2011,9,-6.558505714285714
tt1449283,"['Adventure', 'Animation', 'Comedy']",19605,7.2,2011,63.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,2011-07-15,winnie the pooh,30000000.0,"$26,692,846",50145607.0,2011,7,67.15202333333333
tt1450328,"['Drama', 'Family']",970,6.8,2010,94.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011-02-11,mooz-lum,1500000.0,"$362,239",372239.0,2011,2,-75.18406666666667
tt1453405,"['Adventure', 'Animation', 'Comedy']",291887,7.3,2013,104.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,2013-06-21,monsters university,200000000.0,"$268,488,329",743588329.0,2013,6,271.79416449999997
tt1454029,['Drama'],392699,8.1,2011,146.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011-08-10,the help,25000000.0,"$169,705,587",213120004.0,2011,8,752.480016
tt1454468,"['Drama', 'Sci-Fi', 'Thriller']",710018,7.7,2013,91.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2013-10-04,gravity,110000000.0,"$274,092,705",693698673.0,2013,10,530.6351572727273
tt1455256,['Documentary'],8,9.2,2010,78.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2017-05-12,the wall,3000000.0,"$1,803,064",4495262.0,2017,5,49.84206666666667
tt1745686,"['Drama', 'Fantasy', 'Mystery']",5484,6.8,2012,108.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2017-05-12,the wall,3000000.0,"$1,803,064",4495262.0,2017,5,49.84206666666667
tt4218696,"['Action', 'Drama', 'Thriller']",20391,6.2,2017,88.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2017-05-12,the wall,3000000.0,"$1,803,064",4495262.0,2017,5,49.84206666666667
tt6060874,['Drama'],12,6.7,2016,73.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2017-05-12,the wall,3000000.0,"$1,803,064",4495262.0,2017,5,49.84206666666667
tt1457767,"['Horror', 'Mystery', 'Thriller']",397233,7.5,2013,112.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2013-07-19,the conjuring,20000000.0,"$137,400,141",318000141.0,2013,7,1490.000705
tt1458175,"['Action', 'Crime', 'Drama']",168066,7.4,2010,133.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,2010-11-19,the next three days,30000000.0,"$21,148,651",67255916.0,2010,11,124.18638666666666
tt1460743,"['Action', 'Adventure']",6990,6.9,2010,117.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2016-11-01,reign of assassins,14000000.0,$0,11354230.0,2016,11,-18.89835714285714
tt1460798,"['Animation', 'Family']",132,6.2,2014,67.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2014-08-18,henry & me,5000000.0,$0,0.0,2014,8,-100.0
tt1462041,"['Drama', 'Mystery', 'Thriller']",59714,6.0,2011,84.0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011-09-30,dream house,50000000.0,"$21,302,340",41642166.0,2011,9,-16.715668
tt1462054,"['Drama', 'Family']",4443,6.3,2010,110.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010-04-09,letters to god,3000000.0,"$2,848,587",3237452.0,2010,4,7.915066666666666
tt1462758,"['Drama', 'Mystery', 'Thriller']",139426,7.0,2010,95.0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010-09-24,buried,1987650.0,"$1,044,143",21270290.0,2010,9,970.1225064774986
tt4540326,['Thriller'],5,6.0,2011,95.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010-09-24,buried,1987650.0,"$1,044,143",21270290.0,2010,9,970.1225064774986
tt1462769,"['Comedy', 'Drama', 'Family']",42770,6.6,2012,105.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2012-08-15,the odd life of timothy green,40000000.0,"$51,853,450",55249159.0,2012,8,38.1228975
tt1464174,"['Action', 'Comedy', 'Crime']",23520,4.4,2011,107.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,2011-02-18,"big mommas: like father, like son",32000000.0,"$37,915,414",82332450.0,2011,2,157.28890625
tt1464540,"['Action', 'Adventure', 'Sci-Fi']",217762,6.1,2011,111.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2011-02-18,i am number four,50000000.0,"$55,100,437",146195159.0,2011,2,192.39031799999998
tt1464580,"['Drama', 'Horror', 'Sci-Fi']",38749,6.5,2010,98.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2011-04-22,stake land,4000000.0,"$33,245",679482.0,2011,4,-83.01294999999999
tt1465490,['Drama'],233,6.1,2010,75.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-12-25,joy,60000000.0,"$56,451,232",101134059.0,2015,12,68.556765
tt2446980,['Drama'],118086,6.6,2015,124.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-12-25,joy,60000000.0,"$56,451,232",101134059.0,2015,12,68.556765
tt6180144,['Drama'],34,7.1,2016,80.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-12-25,joy,60000000.0,"$56,451,232",101134059.0,2015,12,68.556765
tt8917752,['Drama'],430,6.5,2018,99.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-12-25,joy,60000000.0,"$56,451,232",101134059.0,2015,12,68.556765
tt1469304,"['Action', 'Comedy', 'Crime']",137528,5.6,2017,116.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,2017-05-25,baywatch,60000000.0,"$58,060,186",175863783.0,2017,5,193.106305
tt1470020,['Drama'],479,5.8,2010,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011-08-26,redemption road,2300000.0,"$29,384",29384.0,2011,8,-98.72243478260869
tt1470023,"['Action', 'Comedy', 'Romance']",39782,5.5,2010,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,2010-05-21,macgruber,10000000.0,"$8,525,600",8629895.0,2010,5,-13.70105
tt1470827,"['Drama', 'Sci-Fi', 'Thriller']",84332,6.4,2010,94.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010-10-29,monsters,500000.0,"$237,301",5639730.0,2010,10,1027.946
tt5253186,['Horror'],6,4.0,2015,87.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2010-10-29,monsters,500000.0,"$237,301",5639730.0,2010,10,1027.946
tt1472584,"['Action', 'Adventure', 'Family']",16788,4.6,2016,92.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2016-10-14,max steel,10000000.0,"$3,818,664",4563080.0,2016,10,-54.36919999999999
tt1477834,"['Action', 'Adventure', 'Fantasy']",263328,7.1,2018,143.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2018-12-21,aquaman,160000000.0,"$335,061,807",1146894640.0,2018,12,616.80915
